,Unnamed: 0,content
1122,1122,　　偶像剧就是白马王子爱上傻白甜？悬疑剧只能惊悚刺激？在超级网剧《寒武纪》面前，这些“套路”恐怕得被统统“打脸”了。
1123,1123,　　《寒武纪》跳出偶像剧一贯的青春校园、都市职场背景，以一个黑色帝国的崛起为大幕，善良单纯的女主唐印(周雨彤饰)满怀憧憬地踏上南瞻部岛，却阴差阳错地与少年杀手捡子(侯明昊 饰)、型男警探(贺军翔 饰)相遇，身不由己地卷入黑帮血拼，深陷一场充斥着爱情、金钱、欲望甚至死亡的权力游戏。“少女心”“黑帮”“悬疑”等元素完美混搭的超前题材，将为网友带来全新观感，势必会引发一场“黑色偶像剧”新风潮。
1124,1124,　　此外，爱恨纠缠的感情线也是该剧的一大亮点。新晋小鲜肉侯明昊饰演背负隐秘身世的花样美少年，台湾偶像剧天王贺军翔饰演外表正义但腹黑的型男警察，而熟男秦汉大哥饰演一位有着儒雅外表却心狠手辣的集团大佬，三款魅力男性多种撩妹技能狂收少女心。唐印、捡子、李永基之间那段剪不断理还乱的三角虐恋令人揪心，重重阴谋之下，最终唐印能与谁走到一起呢？答案将在4月优酷独家上线的《寒武纪》中揭晓。
1125,1125,"　　,优酷匠心打造高品质网剧 金牌班底保驾护航"
1126,1126,　　随着网剧产业爆发，鱼龙混杂的情况也愈发严重，作品质量参差不起，依靠打擦边球与搞笑段子来吸引眼球的低成本网剧已经无法满足观众日益严苛的要求，网剧开始踏上精品化路线，制作水准逐渐向电视剧甚至电影看齐。
1127,1127,　　很多时候，幕后班底的实力直接能决定该剧是否能绝杀出线，《寒武纪》同样拥有超强的制作班底，其总监制曾是一手打造互联网第一神剧《万万没想到》的袁玉梅，总导演是曾指导经典浪漫偶像剧《泡沫之夏》的导演江丰宏。资深互联网内容制作人和资深偶像剧导演的强强联合，为项目保驾护航，同时，总制片人刘一也有着丰富的经验，曾担任电影《爱情不NG》的制片人，而美术指导谢涛也曾参与《太平轮》《一代宗师》等。这样的超级制作，相信能为剧集的高品质做保障。
1128,1128,　　优酷一直以对待“作品”而非“货品”的态度，认真经营、雕琢每一部超级网剧，赋予其超炫玩法以满足年轻网友的口味。在《寒武纪》中，优酷不仅全程参与了该剧的项目策划、剧本修改、演员选角，直至剧集的拍摄，剧集上线后也将策划一系列线上线下活动满足网友花样“玩剧”的心愿，让《寒武纪》成为玩得起来的超级网剧。
1129,1129,　　黑色偶像剧《寒武纪》将于4月独家上线优酷。除此以外，优酷还将在2017年推出包括《武动乾坤》《春风十里，不如你》《颤抖吧，阿部》等一系列具有超前题材、超级制作、超炫玩法的“超级网剧”，用最有诚意的态度打造年轻人喜爱的作品，为行业探索更多内容创作的玩法。
1130,1130,"　　,中新网,1月24日电 由成龙、李治廷、张艺兴、姜雯等主演的电影《功夫瑜伽》即将于大年初一上映。"
1131,1131,　　姜雯在《功夫瑜伽》中扮演一位留学生，在成龙和李治廷寻宝的过程中提供了重要线索，成为影片情节发展的重要线索人。在已曝光的预告片片头，姜雯道出宝物天机：“湿婆之眼，据传说，谁拥有了它谁就拥有了整个世界。”
1132,1132,　　在电影中姜雯与李治廷有诸多对手戏，姜雯说，“李治廷在片场敬业认真、照顾同组的演员和工作人员，现场的女孩儿们后来都变成了他的迷妹。”
1133,1133,　　然而“迷妹”姜雯怎么没有“小鸟依人”的即视感呢？和李治廷站在一起宣传电影时，身高172cm的姜雯踩着高跟鞋，两人身高相当，都有着充满异域化的长相，有点像哥们。
1134,1134,　　从电影曝光的片花来看，姜雯拥有笔直又有肌肉线条的美腿，不仅长而且匀称。这很大程度上得益于姜雯在拍电影时为了保持功夫身材，坚持泡健身房。而她也透露，“在不拍戏的闲暇时间里，最喜欢做的运动就是瑜伽，因为瑜伽能够让自己保持好心情与好身材。”
1135,1135,　　
1136,1136,　　《功夫瑜伽》中女演员海拔都最高，女主演母其弥雅身高172cm，在影片中展现的S形曲线吸睛。尚语贤在片中饰演张国立的女儿，曾在管虎执导的《老炮儿》中扮演扎着脏辫儿的“小太妹”，167cm的身高放在剧组里已经不算起眼。还有两位异国美女迪莎•帕塔尼和艾米拉•达斯特，也是腿长星人。
1137,1137,　　在《功夫瑜伽》发布会现场，剧组几乎实现了“男女平等”。因为女孩子们太高，男生一度压力山大，在拍合影时不得不跑到前面坐下。
1138,1138,"　　,中新网,1月24日电 22日，“爱笑兄弟”肖旭、肥龙作为补位喜剧人正式加盟《欢乐喜剧人》第三季。"
1139,1139,　　肖旭、肥龙在《欢乐喜剧人》第三季舞台上的首个作品《一路惊喜》，选择的是贴近生活的小人物题材。肖旭化身抢到最后一张回家火车票的小话唠，肥龙饰演一个疼爱女儿的搞笑父亲。春运路上，素不相识的几个陌生人，因为善良，互相帮助，温暖了回家之路。正如小品中王蕊所说“过年回家是个体力活”，《一路惊喜》非常有教育意义，春运路上伸出援助之手，互帮互助，温暖我们的回家之路。
1140,1140,　　众所周知，《爱笑会议室》擅长的是近景表演，而《欢乐喜剧人》是500人的大舞台，压力挑战可想而知。爱笑兄弟肖旭、肥龙直面挑战，为了《欢乐喜剧人》准备了半年之久，除了带队出征的肖旭、肥龙，此次还有三位助演演员，分别是张学恒、张维威和王蕊。张学恒是喜剧界的少有的大长腿，更是颜值与演技齐飞的男演员，此次饰演的列车长各种被表白。张维威饰演的角色看似小流氓，实在善良正义，暖心的“大哥”惹人爱。王蕊作为喜剧作品《一路惊喜》中唯一的女演员，一袭红衣格外亮眼，虽然戏份不多，但一直非常敬业认真的排练。
1141,1141,　　不过，虽然竞演排名不佳，但肖旭表示，“不气馁，继续努力，我们这是第一次登上喜剧人的舞台，既兴奋又紧张，其中也伴随着压力，但是没关系，我们依然会认认真真的做喜剧，希望大家会喜欢！”（完）
1143,1143,　　正在湖南卫视金鹰独播剧场热播、乐视视频全网独播的《孤芳不自赏》，作为2017年的开年大剧，一直以故事情节为制胜法宝，引来众多观众“越来越好看”的好评。在昨夜的剧情中，何侠与晋王书信私通，志在拆散楚北捷与白娉婷。张贵妃用计成功请楚北捷回宫，欲害死楚北捷与白娉婷。白晋都想要白娉婷死，白娉婷拆嫁衣誓要守住东山别院。自播出以来点击收视双线飘红的《孤芳不自赏》，随着故事发展剧情可谓跌宕起伏，越来越好看。
1144,1144,　　楚北捷随张贵妃回宫 白娉婷誓守东山别院
1145,1145,　　张贵妃带着一批战死沙场的战士遗孀孤儿，拦在了山路上，跪求楚北捷回宫。正值楚北捷左右为难陷入思虑之时，一旁深知楚北捷始终心系大晋的白娉婷一句“大晋有难，百姓受苦，王爷纵使在千山万水之外也会赶回来的，娉婷又怎么可以让王爷视而不见呢？”，表明了尊重并支持王爷内心想法。含泪作别的两人，相约一个月后，正是楚北捷生辰之时，楚北捷回到东山别院，回到白娉婷身边。楚北捷离开前，白娉婷叮嘱他一个月后，回来之时要是路过卖鞋的地方，给自己买一双新鞋，而自己也有一份惊喜要送给他。要求对方买新鞋，要给对方送惊喜，更为对方晨起摘梅子配上窖藏的秘制梅花泡在陈年花雕里酿一坛“素香半韵”，不得不说，面对大晋之乱而选择隐瞒着楚北捷自己怀孕一事的白娉婷，她的爱是如此细腻，处处为对方着想。
1146,1146,　　与白娉婷完全不同的是，张贵妃的爱是毁灭性的。她得不到的人，不能拥有的幸福，宁可毁掉也不愿给别人。因此，为了害死楚北捷与白娉婷，她不顾一切选择与何侠合作。此番请楚北捷出山之时，张贵妃在听见白娉婷表示支持的一番话后，立刻顺其话说：“镇北王妃深明大义，本宫替大晋的百姓和陛下在此谢过”。不等楚北捷说，张贵妃便让人立刻回宫禀报陛下，镇北王将不日回宫。用计成功的张贵妃从跪着的地面起身时险些摔倒，幸得醉菊及时相扶。但回宫后张贵妃竟以难产借口栽赃陷害镇北王，使得镇北王喊冤再入天牢。
1147,1147,　　白娉婷坚守东山别院 却闻楚北捷“死讯”
1148,1148,　　选择与何侠合作的又何止张贵妃一人呢！最让人意想不到的是，与何侠密信来往的大晋之人，竟是大晋一国之君晋王司马弘。实际上，此次请楚北捷下山只是调虎离山之计，目的就是为了除掉白娉婷。白兰杀死白娉婷，即可以绝后患。而大晋杀死白娉婷，即可让楚北捷这名猛将重新回到战场。一切不过是白晋之间相互制衡的一个交易，这一点白娉婷十分清楚，但楚北捷却毫不知情。离开之前把佩剑交给楚漠然，让他在东山别院遇事之时，拿剑到龙虎兵营求助大将军臣牟。而此时被晋王以虎符尚在臣牟手里而拖延出战时间的楚北捷没想到的是，给要围歼东山别院的何侠放行的，正是听从晋王命令的臣牟。
1149,1149,　　当何侠领着八百精兵破了五行八卦阵，成功围剿东山别院之时，白娉婷自知己方兵不足百无谓抵抗，决定一人应战。深知拆嫁衣在老一辈心中有“缘分尽”之意，但她还是让醉菊拆掉改成何侠最喜欢她穿的绛红色衣裙，希望他念在十五年情谊放过他们。白娉婷心中非常坚定，只要镇北王还活着她白娉婷一定会活着，她一定会等到镇北王回来，两人一定会白头终老。
